event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
576,True,False,False,False,True,False,False,False,True,True,False
577,False,False,False,False,False,False,False,False,False,False,False
578,False,False,False,False,False,False,False,False,False,False,False
579,False,False,False,False,False,False,False,False,False,False,False
580,True,False,True,False,True,True,False,True,True,False,False
581,False,False,False,False,False,False,False,False,False,False,False
582,False,False,False,False,False,False,False,False,False,False,False
583,False,False,False,False,False,False,False,False,False,False,False
584,False,False,False,False,False,False,False,False,False,False,False
585,False,False,False,False,False,False,False,False,False,False,False
586,False,False,False,False,False,False,False,False,False,False,False
587,False,False,False,False,False,False,False,False,False,False,False
588,False,False,False,False,False,False,False,False,False,False,False
589,False,False,False,False,False,False,False,False,False,False,False
590,False,False,False,False,False,False,False,False,False,False,False
591,False,False,False,False,False,False,False,False,False,False,False
592,False,False,False,False,False,False,False,False,False,False,False
593,False,False,False,False,False,False,False,False,False,False,False
594,False,False,False,False,False,False,False,False,False,False,False
595,False,False,False,False,False,False,False,False,False,False,False
596,False,False,False,False,False,False,False,False,False,False,False
597,False,False,False,False,False,False,False,False,False,False,False
598,False,False,False,False,False,False,False,False,False,False,False
599,True,False,False,False,True,False,False,False,True,True,False
600,False,False,False,False,False,False,False,False,False,False,False
601,False,False,False,False,False,False,False,False,False,False,False
602,False,False,False,False,False,False,False,False,False,False,False
603,False,False,False,False,False,False,False,False,False,False,False
604,False,False,False,False,False,False,False,False,False,False,False
605,True,False,False,False,True,False,False,False,True,True,False
606,True,False,False,False,True,False,False,False,True,True,False
607,False,False,False,False,False,False,False,False,False,False,False
608,False,False,False,False,False,False,False,False,False,False,False
609,False,False,False,False,False,False,False,False,False,False,False
610,False,False,False,False,False,False,False,False,False,False,False
611,True,False,False,False,True,False,False,False,True,True,False
612,False,False,False,False,False,False,False,False,False,False,False
613,False,False,False,False,False,False,False,False,False,False,False
614,True,True,True,False,True,True,True,True,False,False,False
615,True,True,True,False,True,True,True,True,False,False,False
616,False,False,False,False,False,False,False,False,False,False,False
617,False,False,False,False,False,False,False,False,False,False,False
618,False,False,False,False,False,False,False,False,False,False,False
619,False,False,False,False,False,False,False,False,False,False,False
620,False,False,False,False,False,False,False,False,False,False,False
621,False,False,False,False,False,False,False,False,False,False,False
622,True,False,True,True,True,True,True,True,False,False,False
623,False,False,False,False,False,False,False,False,False,False,False
624,False,False,False,False,False,False,False,False,False,False,False
625,True,False,False,False,True,False,False,False,True,True,False
626,False,False,False,False,False,False,False,False,False,False,False
627,False,False,False,False,False,False,False,False,False,False,False
628,False,False,False,False,False,False,False,False,False,False,False
629,False,False,False,False,False,False,False,False,False,False,False
630,False,False,False,False,False,False,False,False,False,False,False
631,False,False,False,False,False,False,False,False,False,False,False
632,False,False,False,False,False,False,False,False,False,False,False
633,False,False,False,False,False,False,False,False,False,False,False
634,False,False,False,False,False,False,False,False,False,False,False
635,True,True,True,False,True,True,True,True,False,False,False
636,False,False,False,False,False,False,False,False,False,False,False
637,False,False,False,False,False,False,False,False,False,False,False
638,False,False,False,False,False,False,False,False,False,False,False
639,False,False,False,False,False,False,False,False,False,False,False
640,False,False,False,False,False,False,False,False,False,False,False
641,False,False,False,False,False,False,False,False,False,False,False
642,False,False,False,False,False,False,False,False,False,False,False
643,False,False,False,False,False,False,False,False,False,False,False
644,False,False,False,False,False,False,False,False,False,False,False
645,False,False,False,False,False,False,False,False,False,False,False
646,False,False,False,False,False,False,False,False,False,False,False
647,False,False,False,False,False,False,False,False,False,False,False
648,False,False,False,False,False,False,False,False,False,False,False
